,Month,Day,Hour,electron,cool,heat
1868,3,19,19,18284,136.84,5032.04
1869,3,19,20,17961.29,131.19,4589.83
1870,3,19,21,17884.02,127.89,4301.15
1871,3,19,22,17884.04,121.37,3744.99
1872,3,19,23,17884.08,116.02,3335.04
1873,3,20,0,17884.09,75.79,12.5
1874,3,20,1,17884.18,76.18,12.54
1875,3,20,2,17884.16,75.98,12.52
1876,3,20,3,17884.22,76.78,12.6
1877,3,20,4,17884.29,77.12,12.63
1878,3,20,5,17884.25,91.89,1227.88
1879,3,20,6,17890.51,107.83,2504.23
1880,3,20,7,18671.12,108.71,2599.05
1881,3,20,8,21418.29,113.11,3054.72
1882,3,20,9,24114.44,123.49,3983.45
1883,3,20,10,26871.87,130.25,4588.21
1884,3,20,11,28381.45,133.9,4958.42
1885,3,20,12,29068,138.4,5382.22
1886,3,20,13,29522.48,142.37,5701.15
1887,3,20,14,27343.33,143.95,5856.17
1888,3,20,15,26905.38,146.4,6061.14
1889,3,20,16,24867.76,147.63,6165.22
1890,3,20,17,21895.05,144.26,5907.4
1891,3,20,18,18967.96,140.39,5538.58
1892,3,20,19,18229.13,133.04,4922.02
1893,3,20,20,17895.85,129.45,4652.32
1894,3,20,21,17884,126.95,4398.8
1895,3,20,22,17884,123.12,4086.3
1896,3,20,23,17884.03,119.11,3765.48
1897,3,21,0,17884.04,116.41,3512.58
1898,3,21,1,17884.06,115.19,3427.34
1899,3,21,2,17884.11,94.63,1671.65
1900,3,21,3,17884.12,75.28,12.46
1901,3,21,4,17884.15,75.8,12.51
1902,3,21,5,17884.16,94.29,1501.45
1903,3,21,6,17892.1,112.71,2957.24
1904,3,21,7,18745.23,112.81,2994.72
1905,3,21,8,21472.27,115.23,3277.07
1906,3,21,9,24286.6,122.31,3856.74
1907,3,21,10,27179.24,127.08,4280.34
1908,3,21,11,28833.88,131.56,4647.12
1909,3,21,12,29418.9,135.23,4892.5
1910,3,21,13,29223.65,139.47,5275.12
1911,3,21,14,28454.68,140.65,5331.54
1912,3,21,15,27346.61,138.32,5168.89
1913,3,21,16,24875.71,137.86,5120.42
1914,3,21,17,21758.18,134.27,4817.38
1915,3,21,18,18994.88,131.06,4521.28
1916,3,21,19,18221.66,126.92,4156.99
1917,3,21,20,17923.73,123.5,3826.8
1918,3,21,21,17884.04,119.29,3492.55
1919,3,21,22,17884.05,115.48,3185.9
1920,3,21,23,17884.05,111.23,2816.24
1921,3,22,0,17884.08,108.1,2570.93
1922,3,22,1,17884.15,85.37,638.08
1923,3,22,2,17884.13,100.52,1915
1924,3,22,3,17884.16,78.28,12.73
1925,3,22,4,17884.13,78.78,12.78
1926,3,22,5,17884.14,110.56,2544.99
1927,3,22,6,17894.11,111.77,2596.26
1928,3,22,7,18817.2,112.78,2642.3
1929,3,22,8,21726.69,113.99,2779.52
1930,3,22,9,24733.9,117.33,3076.02
1931,3,22,10,27606.2,121,3491.01
1932,3,22,11,28848.52,124.6,3804.67
1933,3,22,12,29259.43,126.81,4057.11
1934,3,22,13,29186.42,129.77,4332.96
1935,3,22,14,29019.7,132.42,4504.14
1936,3,22,15,27468.2,134.86,4681.76
1937,3,22,16,25233.11,133.51,4628.21
1938,3,22,17,21994.66,132.12,4522.07
1939,3,22,18,19018.66,129.12,4245.37
1940,3,22,19,18272.27,124.22,3809.73
1941,3,22,20,17930.96,121.14,3557.51
1942,3,22,21,17884.05,119.1,3347.95
1943,3,22,22,17884.07,112.33,2821.58
1944,3,22,23,17884.11,107.92,2515.49
1945,3,23,0,17884.12,106.35,2352.17
1946,3,23,1,17884.22,105.88,2294.93
1947,3,23,2,17884.2,104.97,2151.73
1948,3,23,3,17884.19,104.61,2080.34
1949,3,23,4,17884.17,105.28,2075.96
1950,3,23,5,17884.22,108.03,2230.82
1951,3,23,6,17891.09,110.26,2398.06
1952,3,23,7,18582.5,111.07,2453.61
1953,3,23,8,20225.85,112.32,2603.95
1954,3,23,9,23719.63,114.12,2879.45
1955,3,23,10,21805.86,120.56,3493.47
1956,3,23,11,22287.32,123.73,3742.84
1957,3,23,12,19998.88,121.22,3542.16
1958,3,23,13,21061.71,118.24,3415.31
1959,3,23,14,22540.45,117.42,3401.8
1960,3,23,15,21258.27,115.34,3227.83
1961,3,23,16,19842.08,115.5,3290.19
1962,3,23,17,18978.61,114.72,3194.43
1963,3,23,18,18097.49,114.27,3103.67
1964,3,23,19,17887.27,110.97,2781.19
1965,3,23,20,17884.08,108.94,2584.79
1966,3,23,21,17884.1,106.67,2407.25
1967,3,23,22,17884.12,104.83,2308.59
1968,3,23,23,17884.1,101.65,2079.39
1969,3,24,0,17884.11,100.64,2013.23
1970,3,24,1,17884.16,100.59,1992.77
1971,3,24,2,17884.2,99.15,1875.53
1972,3,24,3,17884.23,99.1,1806.52
1973,3,24,4,17884.17,101.1,1900.15
1974,3,24,5,17884.25,103.1,1985.79
1975,3,24,6,17892.18,105.32,2110.6
1976,3,24,7,18545.68,106.68,2221
1977,3,24,8,20911.02,107.16,2340.04
1978,3,24,9,24235.41,109.29,2607.45
1979,3,24,10,24080.53,111.73,2846.42
1980,3,24,11,25973.13,114.16,3047.21
1981,3,24,12,27002.25,119.55,3550.53
1982,3,24,13,27748.82,122.15,3760.2
1983,3,24,14,27876.47,126.38,4114.47
1984,3,24,15,27308.32,128.86,4318.33
1985,3,24,16,24599.21,130.23,4473.26
1986,3,24,17,20693.06,128.83,4326.24
1987,3,24,18,18977.07,126.46,4131.53
1988,3,24,19,18216.12,122.46,3777.46
1989,3,24,20,17932.55,119.7,3547.31
1990,3,24,21,17884.06,116.34,3242.83
1991,3,24,22,17884.08,112.6,2890.77
1992,3,24,23,17884.08,108.08,2577.13
1993,3,25,0,17884.1,105.46,2349.78
1994,3,25,1,17884.15,103.47,2168.36
1995,3,25,2,17884.18,102.87,2043.13
1996,3,25,3,17884.26,101.54,1957.2
1997,3,25,4,17884.3,102.07,1938.03
1998,3,25,5,17884.3,104.35,2015.39
1999,3,25,6,17907.67,107.27,2150.11
2000,3,25,7,18937.39,107.9,2219.27
2001,3,25,8,20591.32,108.42,2346.3
2002,3,25,9,21524.94,110.77,2616.39
2003,3,25,10,22552.47,114.8,2952.32
2004,3,25,11,23779,119.23,3382.56
2005,3,25,12,24412.12,124.03,3831.7
2006,3,25,13,25557,127.13,4172.4
2007,3,25,14,23321.76,127.96,4149.57
2008,3,25,15,22251.31,129.11,4290.82
2009,3,25,16,21100.33,128.14,4269.69
2010,3,25,17,19430.51,126.93,4072.44
2011,3,25,18,18312.19,124.16,3787.74
2012,3,25,19,17886.73,120.92,3572.32
2013,3,25,20,17884.09,118.19,3336.26
2014,3,25,21,17884.1,115.6,3067.94
2015,3,25,22,17884.08,110.01,2667.76
2016,3,25,23,17884.12,106.37,2391.19
2017,3,26,0,17884.16,104.25,2231.66
2018,3,26,1,17884.18,103.62,2159.14
2019,3,26,2,17884.2,102.3,2061.82
2020,3,26,3,17884.31,102.18,1996.98
2021,3,26,4,17884.31,102.54,2022.39
2022,3,26,5,17884.33,105.16,2145.46
2023,3,26,6,17893.25,107.39,2290.14
2024,3,26,7,18419.83,107.03,2273.94
2025,3,26,8,21145.69,106.66,2314.2
2026,3,26,9,24346.18,110.59,2769.27
2027,3,26,10,24032.15,113.56,3049.07
2028,3,26,11,26418.09,116.23,3265.52
2029,3,26,12,26791.16,118.65,3532.46
2030,3,26,13,22388.39,117.73,3371.32
2031,3,26,14,22244.43,115.17,3202.19
2032,3,26,15,24282.65,117.31,3370.74
2033,3,26,16,21897.68,117.93,3446.21
2034,3,26,17,20798.05,117.46,3363.18
2035,3,26,18,18686.84,116.27,3277.34
2036,3,26,19,17991.05,113.26,3007.54
2037,3,26,20,17884.11,111.79,2863.07
2038,3,26,21,17884.15,108.37,2611.17
2039,3,26,22,17884.14,105.46,2382.54
2040,3,26,23,17884.16,102.15,2130.88
2041,3,27,0,17884.18,100.68,1952.48
2042,3,27,1,17884.23,99.58,1868.42
2043,3,27,2,17884.26,99.46,1848.36
2044,3,27,3,17884.27,99.7,1810.91
2045,3,27,4,17884.25,100.55,1869.54
2046,3,27,5,17884.41,101.39,1867.24
2047,3,27,6,17904.53,103.78,2004.18
2048,3,27,7,18977.61,104.89,2161.4
2049,3,27,8,21885.82,105.11,2253.25
2050,3,27,9,24661.77,108.44,2636.76
2051,3,27,10,27502.76,113.56,3079.88
2052,3,27,11,28953.38,120.37,3678.34
2053,3,27,12,30081.3,122.77,3908.94
2054,3,27,13,29059.25,126.2,4220.44
2055,3,27,14,28575.25,129.82,4527.65
2056,3,27,15,27345.03,131.84,4715.91
2057,3,27,16,25323.18,133.56,4827.82
2058,3,27,17,22270.99,132.02,4689.72
2059,3,27,18,19219.36,129.76,4494.17
2060,3,27,19,18325.51,125.6,4118.07
2061,3,27,20,17982.38,122.35,3830.05
2062,3,27,21,17883.88,119.74,3602.35
2063,3,27,22,17883.94,116.8,3384.51
2064,3,27,23,17883.96,113.74,3117.19
2065,3,28,0,17883.9,110.91,2837.85
2066,3,28,1,17883.87,108.65,2639.13
2067,3,28,2,17883.91,107.11,2468.95
2068,3,28,3,17883.9,106.15,2394.81
2069,3,28,4,17884.09,106.39,2369.48
2070,3,28,5,17884.01,107.13,2424.88
2071,3,28,6,17905.01,107.73,2414.56
2072,3,28,7,19026.27,109.93,2591.38
2073,3,28,8,21978.9,114.83,3116.25
2074,3,28,9,24806.94,125.78,4093.23
2075,3,28,10,27618.62,130.39,4527.57
2076,3,28,11,29004.3,134.26,4836.08
2077,3,28,12,29310.63,138.36,5203.89
2078,3,28,13,29097.75,141.2,5402.51
2079,3,28,14,28487.57,143.44,5616.52
2080,3,28,15,27031.14,145.6,5774.13
2081,3,28,16,25086.89,148.26,5993.54
2082,3,28,17,22165.59,145.65,5788.37
2083,3,28,18,19111.19,142.89,5574.18
2084,3,28,19,18239.14,136.08,5001.5
2085,3,28,20,17956.78,130.57,4560.34
2086,3,28,21,17883.93,127.37,4222.97
2087,3,28,22,17883.93,123.52,3918.13
2088,3,28,23,17883.92,120.04,3687.62
2089,3,29,0,17883.91,115.95,3290.98
2090,3,29,1,17883.93,113.38,3060.59
2091,3,29,2,17883.97,109.91,2785.09
2092,3,29,3,17883.99,108.49,2650.78
2093,3,29,4,17884,109.85,2680.59
2094,3,29,5,17884,112.04,2829.26
2095,3,29,6,17908.68,114.48,2982.35
2096,3,29,7,19076.33,116.06,3197.97
2097,3,29,8,22022.51,127.52,4231.77
2098,3,29,9,24678.29,134.86,4911.41
2099,3,29,10,27354.18,141.49,5488.93
2100,3,29,11,28071.89,144.38,5742.41
2101,3,29,12,28856.4,148.53,6132.2
2102,3,29,13,28290.35,152.06,6421.45
2103,3,29,14,27364.69,154.73,6641.81
2104,3,29,15,25944.27,156.69,6779.8
2105,3,29,16,24067.59,156.35,6709.21
2106,3,29,17,21415.35,154.64,6580.3
2107,3,29,18,18987.25,149.49,6131.94
2108,3,29,19,18137.12,143.89,5637.48
2109,3,29,20,17883.95,139.26,5194.54
2110,3,29,21,17883.94,134.43,4794.15
2111,3,29,22,17883.87,128.31,4308.01
2112,3,29,23,17883.9,123.21,3913.89
2113,3,30,0,17883.88,118.88,3587.84
2114,3,30,1,17883.89,114.55,3207.02
2115,3,30,2,17883.94,110.97,2891.94
2116,3,30,3,17883.89,109.23,2747.95
2117,3,30,4,17884.14,110.07,2745.66
2118,3,30,5,17884.02,112.63,2881.75
2119,3,30,6,17914.49,113.31,2880
2120,3,30,7,19119.79,114.21,2997.93
2121,3,30,8,22041.3,120.64,3597.3
2122,3,30,9,24679.21,131.98,4615.4
2123,3,30,10,27233.41,142.16,5445.19
2124,3,30,11,28617.1,144.05,5595.28
2125,3,30,12,29535.58,148.45,6010.35
2126,3,30,13,28891.5,150.19,6175.54
2127,3,30,14,28366.38,153.4,6416.59
2128,3,30,15,27208.76,155.29,6577.29
2129,3,30,16,25162.59,154.9,6605.26
2130,3,30,17,22036.46,153.76,6495.49
2131,3,30,18,19104.28,149.29,6093.64
2132,3,30,19,18191.56,142.73,5545.29
2133,3,30,20,17883.85,136.99,5059.53
2134,3,30,21,17883.86,133.52,4725.07
2135,3,30,22,17883.85,127.67,4241.32
2136,3,30,23,17883.84,122.64,3787.98
2137,3,31,0,17883.88,119.91,3526.99
2138,3,31,1,17883.92,116.39,3247.85
2139,3,31,2,17883.91,115.86,3193.04
2140,3,31,3,17884,113.5,2982.58
2141,3,31,4,17883.89,105.13,2225.21
2142,3,31,5,17884.02,118.9,3292.08
2143,3,31,6,17920.37,121.38,3510.4
2144,3,31,7,19121.6,122.15,3578.24
2145,3,31,8,22051.4,130.28,4297.49
2146,3,31,9,24907.44,139.46,5080.53
2147,3,31,10,27866.63,144.76,5532.99
2148,3,31,11,29338.67,147.96,5863.18
2149,3,31,12,29751.35,152.89,6268.91
2150,3,31,13,29219.98,156.02,6514.97
2151,3,31,14,28642.42,158.41,6738.26
2152,3,31,15,27530.97,160.51,6919.13
2153,3,31,16,25457.94,160.84,6946.07
2154,3,31,17,22272.66,159.79,6891.49
2155,3,31,18,19181.16,155.1,6513.91
2156,3,31,19,18248.54,147.4,5872.24
2157,3,31,20,17883.84,141.62,5400.77
2158,3,31,21,17883.84,135.07,4886
2159,3,31,22,17883.85,129.79,4455
2160,3,31,23,17883.83,124.4,3994.68
2161,4,1,0,17883.84,120.35,3655.37
2162,4,1,1,17883.84,120.08,3635.68
2163,4,1,2,17883.88,119.81,3609.41
2164,4,1,3,17883.84,120.36,3617.81
2165,4,1,4,17883.88,122.85,3786.59
2166,4,1,5,17883.93,127.41,4111.38
2167,4,1,6,17923.86,131.15,4461.96
2168,4,1,7,19032.8,135.61,4860.97
2169,4,1,8,21956.7,142.2,5464.11
2170,4,1,9,24763.1,149.21,6038.24
2171,4,1,10,27441.2,155.17,6573.89
2172,4,1,11,28404.38,161.6,7113.16
2173,4,1,12,28969.57,164.43,7422.49
2174,4,1,13,28654.51,170.39,7860.41
2175,4,1,14,28153.78,172.59,8056.39
2176,4,1,15,25297.03,173.04,8173.79
2177,4,1,16,23942.25,172.1,8088.08
2178,4,1,17,21632.21,171.17,8022.51
2179,4,1,18,18762.75,165.47,7525.09
2180,4,1,19,18004.89,158.38,6959.35
2181,4,1,20,17883.87,153.95,6562.34
2182,4,1,21,17883.9,146.48,5950.57
2183,4,1,22,17883.91,138.5,5320.8
2184,4,1,23,17883.89,134.21,4957.78
2185,4,2,0,17711.14,130.27,4695.72
2186,4,2,1,17705.27,130.61,4754.79
2187,4,2,2,17518.64,131.47,4865.34
2188,4,2,3,17369.24,130.45,4800.86
2189,4,2,4,17422.16,131.11,4862.92
2190,4,2,5,17480.1,133.97,4985.63
2191,4,2,6,18001.09,136.82,5154.92
2192,4,2,7,17184.6,132.29,5156.88
2193,4,2,8,20890.09,139.7,5746.51
2194,4,2,9,24488.45,151.92,6451.39
2195,4,2,10,28562.46,164.77,7160.59
2196,4,2,11,28208.83,159.66,7280.27
2197,4,2,12,28810.62,164.09,7561.37
2198,4,2,13,28964.25,168.19,7841.11
2199,4,2,14,28367.4,171.83,8126.75
2200,4,2,15,27049.03,172.64,8280.26
2201,4,2,16,24789.77,171.38,8275.68
2202,4,2,17,21148.84,169.81,8233.6
2203,4,2,18,17464.61,160.43,7666.21
2204,4,2,19,16080.82,151.07,7008.09
2205,4,2,20,15105.67,142.43,6477.91
2206,4,2,21,16286.63,140.76,6005.49
2207,4,2,22,18933.82,146.07,5685.91
2208,4,2,23,18342.28,138.21,5231.05
2209,4,3,0,17200.45,129.64,4874.99
2210,4,3,1,16962.79,123.73,4428.03
2211,4,3,2,16845.61,120.87,4198.75
2212,4,3,3,16731.95,119.82,4148.08
2213,4,3,4,16702.61,120.96,4239.94
2214,4,3,5,16521.88,121.31,4292.56
2215,4,3,6,16720.09,126.69,4650.54
2216,4,3,7,16168.86,122.64,4868.4
2217,4,3,8,19978.63,133.76,5546.56
2218,4,3,9,23051.44,142.36,6115.57
2219,4,3,10,26048.29,148.97,6526.52
2220,4,3,11,28590.65,158.85,7019.84
2221,4,3,12,30275.57,168.47,7599.11
2222,4,3,13,29725.68,172.25,7937.84
2223,4,3,14,29233.09,175.05,8095.02
2224,4,3,15,28108.25,177.49,8262.08
2225,4,3,16,26663.96,181.31,8425.94
2226,4,3,17,21551.04,172.25,8029.72
2227,4,3,18,18954.4,166.63,7671.28
2228,4,3,19,17399.46,156.95,7113.99
2229,4,3,20,16412.26,147.67,6586.27
2230,4,3,21,16308.46,143.71,6275.26
2231,4,3,22,15903.41,137.91,5944.96
2232,4,3,23,15295.67,130.71,5487.14
2233,4,4,0,14417.46,123.3,5118.59
2234,4,4,1,14213.56,119.88,4882.52
2235,4,4,2,14079.51,113.63,4432.48
2236,4,4,3,13902.13,110.02,4147.74
2237,4,4,4,13791.52,109.3,4114.8
2238,4,4,5,13939.4,113.97,4389.12
2239,4,4,6,14392.43,118.5,4630.62
2240,4,4,7,16162.56,122.72,4886.67
2241,4,4,8,19781.67,134.79,5663.99
2242,4,4,9,22852.86,142.87,6166.35
2243,4,4,10,26053.38,150.39,6622.4
2244,4,4,11,28879.65,163.56,7289.95
2245,4,4,12,29313.75,169.1,7754.86
2246,4,4,13,29447.38,174.95,8156.63
2247,4,4,14,29014.12,178.69,8331.72
2248,4,4,15,27150.23,180.96,8450.21
2249,4,4,16,24689.82,180.39,8441.21
2250,4,4,17,21339.93,175.27,8104.09
2251,4,4,18,18343.81,165.37,7582.87
2252,4,4,19,17178.48,157.07,7058.92
2253,4,4,20,16881.22,151.37,6664.17
2254,4,4,21,16370.74,146.19,6368.48
2255,4,4,22,15847.17,139.82,5994.63
2256,4,4,23,15070.2,130.3,5440.5
2257,4,5,0,12438.41,113.21,4815.14
2258,4,5,1,11894.7,111.09,4781.09
2259,4,5,2,11861.28,109.1,4594.82
2260,4,5,3,11649.84,106.42,4432.38
2261,4,5,4,11623.46,105.42,4338.68
2262,4,5,5,12140.33,110.99,4563.47
2263,4,5,6,12726.92,114.66,4702.72
2264,4,5,7,13933.33,115.96,4764.7
2265,4,5,8,15198.93,121.3,5090.59
2266,4,5,9,20983.53,134.29,5844.56
2267,4,5,10,25219.85,152.49,6946.85
2268,4,5,11,25664.1,156.57,7561.65
2269,4,5,12,26962.52,160.81,7893.47
2270,4,5,13,26726.1,167.27,8369.41
2271,4,5,14,26333.93,170.9,8630.1
2272,4,5,15,24826.9,173.32,8814.57
2273,4,5,16,21892.62,174.23,8944.18
2274,4,5,17,18544.73,170.19,8687.42
2275,4,5,18,15472.28,161.5,8125.71
2276,4,5,19,14188.82,151.95,7475.04
2277,4,5,20,13572.27,143.58,6926.29
2278,4,5,21,12392.17,134.68,6578.2
2279,4,5,22,14085.6,132.83,5955.07
2280,4,5,23,14918.69,129.89,5474.18
2281,4,6,0,14735.63,126.47,5262.9
2282,4,6,1,14364.91,122.31,5001.02
2283,4,6,2,14543.95,122.13,4946.9
2284,4,6,3,14080.91,120.33,4941.07
2285,4,6,4,14343.16,120.05,4812.97
2286,4,6,5,15568.5,127.56,5048.66
2287,4,6,6,17265.63,139.05,5512.54
2288,4,6,7,18517.51,140.01,5580.85
2289,4,6,8,21005.02,143.58,6004.86
2290,4,6,9,22928.32,149.21,6644.58
2291,4,6,10,26496.8,159.37,7251.58
2292,4,6,11,25767.63,153.54,7343.4
2293,4,6,12,26157.98,155.75,7508.98
2294,4,6,13,26151.4,160.07,7823.17
2295,4,6,14,25719.86,162.69,8020.41
2296,4,6,15,24438.1,165.7,8268.16
2297,4,6,16,22255.86,164.12,8220.04
2298,4,6,17,18744.86,168.15,8622.48
2299,4,6,18,15187.89,156.58,7810.71
2300,4,6,19,13916.51,146.11,7015.69
2301,4,6,20,13010.92,139.75,6681.08
2302,4,6,21,11625.43,124.53,5791.35
2303,4,6,22,14614.11,131.19,5483.85
2304,4,6,23,14892.76,123.4,4766.68
2305,4,7,0,14772.95,121.86,4691.4
2306,4,7,1,14473.81,121.38,4718.9
2307,4,7,2,14294.18,117.23,4422.08
2308,4,7,3,13989.28,110.94,3954.83
2309,4,7,4,13807.42,108.85,3831.27
2310,4,7,5,14447.06,113.95,4015.65
2311,4,7,6,15155.34,118.62,4214.28
2312,4,7,7,14522.04,115.34,4532.56
2313,4,7,8,18167.27,124.43,5177.85
2314,4,7,9,21814.7,141.96,6164.77
2315,4,7,10,23739.57,150.7,6648.01
2316,4,7,11,24211.74,154.79,7157.24
2317,4,7,12,25171.75,158.05,7502.47
2318,4,7,13,24574.58,163.3,7927.02
2319,4,7,14,24397.1,167.5,8188.73
2320,4,7,15,23254.73,170.21,8435.02
2321,4,7,16,21500.82,169.64,8491.83
2322,4,7,17,18419.15,167.1,8495
2323,4,7,18,15131.89,158.98,8004.8
2324,4,7,19,13825.06,149.51,7344.85
2325,4,7,20,12729.49,140.9,6889.81
2326,4,7,21,13284.64,132.39,6021.4
2327,4,7,22,15974.57,138.48,5775.52
2328,4,7,23,15392.96,131.41,5348.64
2329,4,8,0,14838.69,122.99,4851.14
2330,4,8,1,14659.76,120.36,4713.03
2331,4,8,2,14684.51,114.36,4236.04
2332,4,8,3,14438.87,117.96,4560.22
2333,4,8,4,14346.29,112.22,4066.74
2334,4,8,5,14658.92,116.92,4272.53
2335,4,8,6,13297.78,118.31,4744.25
2336,4,8,7,14246.95,119.19,4899.09
2337,4,8,8,17317.64,129.14,5633.91
2338,4,8,9,20307.46,144.42,6561.02
2339,4,8,10,23327.21,155.01,7199.8
2340,4,8,11,23703.98,158.53,7698.96
2341,4,8,12,23771.68,161.27,7979.49
2342,4,8,13,24325.59,157.12,7738.67
2343,4,8,14,24912.46,171.27,8694.95
2344,4,8,15,23873.16,172.48,8760.55
2345,4,8,16,21855.36,170.8,8749.58
2346,4,8,17,18950.67,167.46,8602.37
2347,4,8,18,15727.38,160.27,8161.59
2348,4,8,19,14552.73,153.01,7618.28
2349,4,8,20,13512.14,145.46,7221.28
2350,4,8,21,14350.24,137.19,6294.62
2351,4,8,22,17654.46,143.26,5884.29
2352,4,8,23,15963.95,136.19,5734.09
2353,4,9,0,15866.22,128.39,5118.57
2354,4,9,1,15575.97,124.03,4831.59
2355,4,9,2,15259.72,120.32,4635.31
2356,4,9,3,14882.98,118.32,4535.01
2357,4,9,4,15003.99,115.06,4188.58
2358,4,9,5,15882.57,121.75,4480.73
2359,4,9,6,13810.14,116.67,4664.42
2360,4,9,7,15877.58,129.45,5517.54
2361,4,9,8,20462.96,142.49,6010.1
2362,4,9,9,22771.95,151.63,6644.93
2363,4,9,10,24975.29,158.66,7246.37
2364,4,9,11,25450.86,163.76,7842.39
2365,4,9,12,26571.6,169.29,8237.47
2366,4,9,13,27912.75,180.22,8517.13
2367,4,9,14,27488.86,183.35,8699.72
2368,4,9,15,26240.54,183.41,8802.7
2369,4,9,16,24276.39,183.96,8959.17
2370,4,9,17,20022.26,176.3,8643.03
2371,4,9,18,16879.63,165.53,8000.96
2372,4,9,19,16174.78,158.09,7373.81
2373,4,9,20,15733.76,150.77,6835.77
2374,4,9,21,16744.38,146.21,6238.85
2375,4,9,22,19708.31,149.55,5718.36
2376,4,9,23,18004.26,136,5059.37
2377,4,10,0,17370.68,131.42,4837.14
2378,4,10,1,17280.54,129.7,4732.23
2379,4,10,2,17092.99,127.22,4550.94
2380,4,10,3,16629,122.38,4291.46
2381,4,10,4,15978.37,116.1,3931.78
2382,4,10,5,15197.35,110.76,3664.08
2383,4,10,6,15775.28,115.87,3904.22
2384,4,10,7,16208.33,120.02,4599.31
2385,4,10,8,19262.57,126.07,5101.78
2386,4,10,9,23749.49,142.92,5942.53
2387,4,10,10,26625.3,150.75,6462.68
2388,4,10,11,28963.25,160.12,6973.34
2389,4,10,12,29551.63,166.63,7419.76
2390,4,10,13,30490.93,175.6,7876.59
2391,4,10,14,29833.62,177.45,8065.9
2392,4,10,15,26811.01,177.95,8235.05
2393,4,10,16,23811.77,175.33,8054.44
2394,4,10,17,22392.68,170.63,7799.71
2395,4,10,18,18717,164.09,7494.69
2396,4,10,19,17485.4,155.07,6891.06
2397,4,10,20,16938.92,148.09,6412.37
2398,4,10,21,16258.88,142.21,6163.42
2399,4,10,22,15365.16,132.65,5586.67
2400,4,10,23,14636.43,127.03,5332.64
2401,4,11,0,14537.17,123.24,5026.15
2402,4,11,1,14395.39,120.53,4805.87
2403,4,11,2,14176.83,117.57,4632.89
2404,4,11,3,13886.57,111.94,4252.21
2405,4,11,4,13635.84,109.62,4071.77
2406,4,11,5,13664.73,114.57,4436.51
2407,4,11,6,13931.74,114.24,4350.57
2408,4,11,7,15910.02,117.3,4487.35
2409,4,11,8,19901.57,130.45,5369.11
2410,4,11,9,23467.23,144.44,6206.47
2411,4,11,10,26632.66,155.22,6723.92
2412,4,11,11,27309.53,160.77,7121.46
2413,4,11,12,27611.66,164.44,7435.97
2414,4,11,13,30206.57,171.66,7825.57
2415,4,11,14,29433.9,175.75,8053.38
2416,4,11,15,25259.06,175.15,8042.33
2417,4,11,16,22815.31,169.79,7768.46
2418,4,11,17,20381.74,167.34,7700.05
2419,4,11,18,17914.01,155.93,6967.83
2420,4,11,19,17582.8,156.72,6949.69
2421,4,11,20,16962.78,148.8,6434.13
2422,4,11,21,16446.9,141.84,6069.61
2423,4,11,22,15795.36,139.13,5984.56
2424,4,11,23,15185.55,134.07,5774.8
2425,4,12,0,17252,132.99,5111.72
2426,4,12,1,18444.41,132.95,4789.74
2427,4,12,2,18353.73,131.15,4690.45
2428,4,12,3,18142.71,129.3,4513.61
2429,4,12,4,18305.2,132.25,4742.24
2430,4,12,5,18940.49,138.45,5009.83
2431,4,12,6,20351.17,147.02,5352.55
2432,4,12,7,21467.47,148.33,5471.29
2433,4,12,8,25390.17,158.28,6139.33
2434,4,12,9,29436.68,175.57,7149.05
2435,4,12,10,32803.69,183.05,7537.26
2436,4,12,11,32573.45,181.08,7820.81
2437,4,12,12,33935.93,184.67,8098.56
2438,4,12,13,33037.77,187.52,8309.08
2439,4,12,14,33486.52,191.05,8558.46
2440,4,12,15,31054.23,192.26,8672.92
2441,4,12,16,27898.65,191.55,8703.8
2442,4,12,17,24839.79,190.72,8735.35
2443,4,12,18,21944.91,184.92,8346.22
2444,4,12,19,20786.94,175.43,7674.03
2445,4,12,20,20130.72,166.25,7048.18
2446,4,12,21,19226.06,155.37,6454.81
2447,4,12,22,22487.69,160.16,5942.24
2448,4,12,23,22817.15,158.25,5704.3
2449,4,13,0,22397.31,151.41,5252.43
2450,4,13,1,21991.5,146.67,4994.14
2451,4,13,2,21618.16,140.36,4546.38
2452,4,13,3,21449.71,140.88,4625.4
2453,4,13,4,21435.05,139.58,4459.8
2454,4,13,5,21709.72,145.76,4780.7
2455,4,13,6,23252.04,153.25,4995.13
2456,4,13,7,21903.48,146.93,5340.99
2457,4,13,8,24822.36,157.65,6238.12
2458,4,13,9,28032.43,165.15,6591.72
2459,4,13,10,30517.87,173.43,7008.93
2460,4,13,11,30486.89,177.36,7567.15
2461,4,13,12,30813.91,179.74,7770.56
2462,4,13,13,30978.44,184.93,8094.29
2463,4,13,14,30549.98,190.48,8526.14
2464,4,13,15,29077.83,192.04,8632.25
2465,4,13,16,26859.62,193.34,8805.89
2466,4,13,17,24251.49,191.73,8825.56
2467,4,13,18,21245.81,180.31,8081.47
2468,4,13,19,20321.98,172.25,7513.44
2469,4,13,20,19568.57,160.77,6782.39
2470,4,13,21,18829.48,153.24,6340.14
2471,4,13,22,21241.53,152.41,5561.55
2472,4,13,23,22116.78,154.24,5524.87
2473,4,14,0,21795.44,146.53,4952.62
2474,4,14,1,21107.45,143.11,4872.91
2475,4,14,2,21307.54,143.13,4787.22
2476,4,14,3,21158.79,139.34,4551.19
2477,4,14,4,21211.03,138.58,4421.9
